PayingCode, PayingDescription, ReceivingCode, ReceivingDescription, TransferCode, TransferDescription, Value
10001,Households LT15k,10008,Households 150-200k,15055,Industry Use,15649889.312147472
10001,Households LT15k,10009,Households GT200k,15009,Personal Interest Payments,207471648.73329666
10001,Households LT15k,10009,Households GT200k,15055,Industry Use,39598354.183361664
10001,Households LT15k,11001,Federal Government NonDefense,15027,Personal Tax: Income Tax,-3736533018.436778
10001,Households LT15k,11001,Federal Government NonDefense,15029,Personal Tax: NonTaxes (Fines- Fees),278242.5827261809
10001,Households LT15k,11001,Federal Government NonDefense,15055,Industry Use,2902648.941806968
10001,Households LT15k,11003,Federal Government Investment,15055,Industry Use,3085919.752913529
10001,Households LT15k,12001,State/Local Govt Other,15027,Personal Tax: Income Tax,-99989898.36555482
10001,Households LT15k,12001,State/Local Govt Other,15029,Personal Tax: NonTaxes (Fines- Fees),2074522.7432180133
10001,Households LT15k,12001,State/Local Govt Other,15030,Personal Tax: Motor Vehicle License,199610918.87418696
10001,Households LT15k,12001,State/Local Govt Other,15031,Personal Tax: Property Taxes,21823540.62626952
10001,Households LT15k,12001,State/Local Govt Other,15032,Personal Tax: Other Tax (Fish/Hunt),82800.51874953629
10001,Households LT15k,12001,State/Local Govt Other,15055,Industry Use,365335576.2400658
10001,Households LT15k,12002,State/Local Govt Education,15055,Industry Use,265373645.60189703
10001,Households LT15k,12003,State/Local Govt Hospital and Health,15055,Industry Use,959367984.8561044
10001,Households LT15k,12004,State/Local Govt Investment,15055,Industry Use,15609599.729316112
10001,Households LT15k,14001,Capital,15055,Industry Use,20638654.993450996
10001,Households LT15k,14002,Inventory Additions/Deletions,15055,Industry Use,14445796.080177756
10001,Households LT15k,25001,Foreign Trade,15013,Other Transfers (net),322937803.9625753
10001,Households LT15k,25001,Foreign Trade,15051,Commodity Trade,3406980524.9642463
10001,Households LT15k,28001,Domestic Trade,15051,Commodity Trade,12511860494.900173
10002,Households 15-30k,1,111 -  Crop Production,15055,Industry Use,62071825.7485334
10002,Households 15-30k,2,112 -  Animal Production and Aquaculture,15055,Industry Use,73927106.07437645
10002,Households 15-30k,3,113 -  Forestry and Logging,15055,Industry Use,4560.427490542738
10002,Households 15-30k,4,"114 -  Fishing, Hunting and Trapping",15055,Industry Use,5413076.142817675
10002,Households 15-30k,5,115 -  Support Activities for Agriculture and Forestry,15055,Industry Use,2132879.687135324
10002,Households 15-30k,6,211 -  Oil and Gas Extraction,15055,Industry Use,12921014.834053557
10002,Households 15-30k,7,212 -  Mining (except Oil and Gas),15055,Industry Use,2095126.293590114
10002,Households 15-30k,8,213 -  Support Activities for Mining,15055,Industry Use,17100.902341839505
10002,Households 15-30k,9,221 -  Utilities,15055,Industry Use,894278612.2369316
10002,Households 15-30k,11,311 -  Food Manufacturing,15055,Industry Use,1662945427.1645672
10002,Households 15-30k,12,312 -  Beverage and Tobacco Product Manufacturing,15055,Industry Use,617028476.9523084
10002,Households 15-30k,13,313 -  Textile Mills,15055,Industry Use,968165.5819263532
10002,Households 15-30k,14,314 -  Textile Product Mills,15055,Industry Use,7629128.19757638
10002,Households 15-30k,15,315 -  Apparel Manufacturing,15055,Industry Use,43842303.92300091
10002,Households 15-30k,16,316 -  Leather and Allied Product Manufacturing,15055,Industry Use,2610393.8486206373
10002,Households 15-30k,17,321 -  Wood Product Manufacturing,15055,Industry Use,11953323.854215903
10002,Households 15-30k,18,322 -  Paper Manufacturing,15055,Industry Use,80349182.05193008
10002,Households 15-30k,19,323 -  Printing and Related Support Activities,15055,Industry Use,11661154.547019944
10002,Households 15-30k,20,324 -  Petroleum and Coal Products Manufacturing,15055,Industry Use,946747771.4875605
10002,Households 15-30k,21,325 -  Chemical Manufacturing,15055,Industry Use,564591645.2284889
10002,Households 15-30k,22,326 -  Plastics and Rubber Products Manufacturing,15055,Industry Use,88582384.14893523
10002,Households 15-30k,23,327 -  Nonmetallic Mineral Product Manufacturing,15055,Industry Use,45376137.571742535
10002,Households 15-30k,24,331 -  Primary Metal Manufacturing,15055,Industry Use,2451727.9007901535
10002,Households 15-30k,25,332 -  Fabricated Metal Product Manufacturing,15055,Industry Use,47769855.26672994
10002,Households 15-30k,26,333 -  Machinery Manufacturing,15055,Industry Use,4309871.38329715
10002,Households 15-30k,27,334 -  Computer and Electronic Product Manufacturing,15055,Industry Use,44952392.25541611
10002,Households 15-30k,28,"335 -  Electrical Equipment, Appliance, and Component Manufacturing",15055,Industry Use,24289388.048230845
10002,Households 15-30k,29,336 -  Transportation Equipment Manufacturing,15055,Industry Use,85856612.89323653
10002,Households 15-30k,30,337 -  Furniture and Related Product Manufacturing,15055,Industry Use,21114811.521277457
10002,Households 15-30k,31,339 -  Miscellaneous Manufacturing,15055,Industry Use,78508776.88646793
10002,Households 15-30k,32,42 -  Wholesale Trade,15055,Industry Use,4230406030.388748
10002,Households 15-30k,33,441 -  Motor Vehicle and Parts Dealers,15055,Industry Use,1566395125.2054033
10002,Households 15-30k,34,"449 -  Furniture, Home Furnishings, Electronics, and Appliance Retailers",15055,Industry Use,551534590.4645189
10002,Households 15-30k,35,444 -  Building Material and Garden Equipment and Supplies Dealers,15055,Industry Use,376688678.08572084
10002,Households 15-30k,36,445 -  Food and Beverage Stores,15055,Industry Use,1429703135.4422827
10002,Households 15-30k,37,446 -  Health and Personal Care Stores,15055,Industry Use,866970767.5312358
10002,Households 15-30k,38,457 -  Gasoline Stations and Fuel Dealers,15055,Industry Use,377976281.77440685
10002,Households 15-30k,39,"458 -  Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",15055,Industry Use,848840818.7701373
10002,Households 15-30k,40,"459 -  Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",15055,Industry Use,777812451.8186134
10002,Households 15-30k,41,455 -  General Merchandise Retailers,15055,Industry Use,1247746065.0698824
10002,Households 15-30k,42,481 -  Air Transportation,15055,Industry Use,345411293.6840461
10002,Households 15-30k,43,482 -  Rail Transportation,15055,Industry Use,20842418.40713861
10002,Households 15-30k,44,483 -  Water Transportation,15055,Industry Use,52644720.85538158
10002,Households 15-30k,45,484 -  Truck Transportation,15055,Industry Use,626733458.6031659
10002,Households 15-30k,46,485 -  Transit and Ground Passenger Transportation,15055,Industry Use,781377767.0708382
10002,Households 15-30k,47,486 -  Pipeline Transportation,15055,Industry Use,5382169.278685737
10002,Households 15-30k,48,487-488 -  Scenic and Sightseeing Transportation and Support Activities for Transportation,15055,Industry Use,51695444.24414349
10002,Households 15-30k,49,492 -  Couriers and Messengers,15055,Industry Use,332855872.8141515
10002,Households 15-30k,50,493 -  Warehousing and Storage,15055,Industry Use,2308861.802280459
10002,Households 15-30k,51,513 -  Publishing Industries,15055,Industry Use,1754759015.5126193
10002,Households 15-30k,52,512 -  Motion Picture and Sound Recording Industries,15055,Industry Use,247285205.07533112
10002,Households 15-30k,53,516 -  Broadcasting and Content Providers,15055,Industry Use,154730039.00861892
10002,Households 15-30k,54,517 -  Telecommunications,15055,Industry Use,1565400250.3623195
10002,Households 15-30k,55,"518 -  Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",15055,Industry Use,508797194.2137375
10002,Households 15-30k,56,"519 -  Web Search Portals, Libraries, Archives, and Other Information Services",15055,Industry Use,552943338.7535292
10002,Households 15-30k,57,522 -  Credit Intermediation and Related Activities,15055,Industry Use,395422651.72848636
10002,Households 15-30k,58,"523 -  Securities, Commodity Contracts, and Other Financial Investments and Related Activities",15055,Industry Use,458657227.8872828
10002,Households 15-30k,59,521 -  Monetary Authorities-Central Bank,15055,Industry Use,2647573750.8421125
10002,Households 15-30k,60,524 -  Insurance Carriers and Related Activities,15055,Industry Use,1542433455.0701425
10002,Households 15-30k,61,"525 -  Funds, Trusts, and Other Financial Vehicles",15055,Industry Use,1398109093.0847478
10002,Households 15-30k,62,531 -  Real Estate,15055,Industry Use,27882318183.055874
10002,Households 15-30k,63,532 -  Rental and Leasing Services,15055,Industry Use,268227891.3417458
10002,Households 15-30k,64,533 -  Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),15055,Industry Use,91030.05409159829
10002,Households 15-30k,65,"541 -  Professional, Scientific, and Technical Services",15055,Industry Use,1533326452.6640766
10002,Households 15-30k,67,561 -  Administrative and Support Services,15055,Industry Use,515638578.17452997
10002,Households 15-30k,68,562 -  Waste Management and Remediation Services,15055,Industry Use,219925418.07179183
10002,Households 15-30k,69,611 -  Educational Services,15055,Industry Use,1190004022.7273514
10002,Households 15-30k,70,621 -  Ambulatory Health Care Services,15055,Industry Use,4273335705.151105
10002,Households 15-30k,71,622 -  Hospitals,15055,Industry Use,2703067617.0837183
10002,Households 15-30k,72,623 -  Nursing and Residential Care Facilities,15055,Industry Use,6718003888.193282
10002,Households 15-30k,73,624 -  Social Assistance,15055,Industry Use,1290917755.7587905
10002,Households 15-30k,74,"711 -  Performing Arts, Spectator Sports, and Related Industries",15055,Industry Use,439781229.27941585
10002,Households 15-30k,75,"712 -  Museums, Historical Sites, and Similar Institutions",15055,Industry Use,76122279.71011871
10002,Households 15-30k,76,"713 -  Amusement, Gambling, and Recreation Industries",15055,Industry Use,1220937468.298706
10002,Households 15-30k,77,721 -  Accommodation,15055,Industry Use,103038359.97494021
10002,Households 15-30k,78,722 -  Food Services and Drinking Places,15055,Industry Use,4789693197.920242
10002,Households 15-30k,79,811 -  Repair and Maintenance,15055,Industry Use,1373744824.0756557
10002,Households 15-30k,80,812 -  Personal and Laundry Services,15055,Industry Use,1050606772.8911251
10002,Households 15-30k,81,"813 -  Religious, Grantmaking, Civic, Professional, and Similar Organizations",15055,Industry Use,1051007149.8281155
10002,Households 15-30k,82,814 -  Private Households,15055,Industry Use,111890754.95401704
10002,Households 15-30k,83,9A -  Government Enterprises,15055,Industry Use,2077497812.7607574
10002,Households 15-30k,86,Vegetable and melon farming,15055,Industry Use,114403054.42406268
10002,Households 15-30k,87,Fruit farming,15055,Industry Use,63281798.041024625
10002,Households 15-30k,10001,Households LT15k,15009,Personal Interest Payments,3421928.60994318
10002,Households 15-30k,10001,Households LT15k,15055,Industry Use,1209251.6033832831
10002,Households 15-30k,10002,Households 15-30k,15009,Personal Interest Payments,10814267.556884944
10002,Households 15-30k,10002,Households 15-30k,15055,Industry Use,1592447.6321163916
10002,Households 15-30k,10003,Households 30-40k,15009,Personal Interest Payments,16432339.72029666
10002,Households 15-30k,10003,Households 30-40k,15055,Industry Use,1417816.7300648375
10002,Households 15-30k,10004,Households 40-50k,15009,Personal Interest Payments,10651254.139537837
10002,Households 15-30k,10004,Households 40-50k,15055,Industry Use,1094724.9991740133
10002,Households 15-30k,10005,Households 50-70k,15009,Personal Interest Payments,42512704.74061279
10002,Households 15-30k,10005,Households 50-70k,15055,Industry Use,2443175.5849510888
10002,Households 15-30k,10006,Households 70-100k,15009,Personal Interest Payments,79161256.59472747
10002,Households 15-30k,10006,Households 70-100k,15055,Industry Use,8344487.742910033
10002,Households 15-30k,10007,Households 100-150k,15009,Personal Interest Payments,135718098.6611305
10002,Households 15-30k,10007,Households 100-150k,15055,Industry Use,14756695.0490538
10002,Households 15-30k,10008,Households 150-200k,15009,Personal Interest Payments,108850724.39706422
10002,Households 15-30k,10008,Households 150-200k,15055,Industry Use,16880442.503383074
10002,Households 15-30k,10009,Households GT200k,15009,Personal Interest Payments,725809965.4081851
10002,Households 15-30k,10009,Households GT200k,15055,Industry Use,42711978.831824236
10002,Households 15-30k,11001,Federal Government NonDefense,15027,Personal Tax: Income Tax,-4051196202.5392256
10002,Households 15-30k,11001,Federal Government NonDefense,15029,Personal Tax: NonTaxes (Fines- Fees),31305911.183877584
10002,Households 15-30k,11001,Federal Government NonDefense,15055,Industry Use,3162522.5545881754
10002,Households 15-30k,11003,Federal Government Investment,15055,Industry Use,3328566.0952679873
10002,Households 15-30k,12001,State/Local Govt Other,15027,Personal Tax: Income Tax,-22852003.600678176
10002,Households 15-30k,12001,State/Local Govt Other,15029,Personal Tax: NonTaxes (Fines- Fees),239024309.6706903
10002,Households 15-30k,12001,State/Local Govt Other,15030,Personal Tax: Motor Vehicle License,269143567.4299716
10002,Households 15-30k,12001,State/Local Govt Other,15031,Personal Tax: Property Taxes,62817078.40785969
10002,Households 15-30k,12001,State/Local Govt Other,15032,Personal Tax: Other Tax (Fish/Hunt),8840654.9042189
10002,Households 15-30k,12001,State/Local Govt Other,15055,Industry Use,476995059.1869289
10002,Households 15-30k,12002,State/Local Govt Education,15055,Industry Use,289651645.7641328
